,Worried,TimeWorried,SocDisBelief,LockBelief,Stockpile,leftHome1Week,numPeople1Week,pubSpace2Weeks,SocDisPrac,NatGovTrust,LocGovTrust,Traveled,FollowNews,Am always worried about something; Rarely worry,Am nervous or tense most of the time; Am relaxed most of the time,Am afraid of many things; Am easily frightened,Get stressed out easily; Remain calm under pressure,Get irritated easily; Get angry easily,Am often down in the dumps; Often feel blue,Have a dark outlook on the future; Tend to feel very hopeless,Blame myself when something goes wrong; Am often troubled by feelings of guilt,Feel that my life lacks direction; Am happy with my life,Have a low opinion of myself; Think highly of myself,Avoid changes; Adapt easily to new situations,Take offence easily; My feelings are easily hurt,Need the approval of others; Need reassurance,Feel isolated from other people; Often feel lonely,Hate to hear about the successes of others; Am happy to see others doing well for themselves,Often feel that others misunderstand me; Feel that people are against me,Worry about what people think of me; Am not embarrassed easily,Enjoy social gatherings; Prefer to be alone,Having good friends is important for me; Have no need for close friendships,Act as a leader; See myself as a good leader,Radiate joy; Smile a lot,Find that nothing excites me; Am often bored,Am usually active and full of energy; Often feel tired,Love dangerous situations; Take risks,Am always joking; Have a great sense of humor,Talk a lot; Talking with others energizes me,Love excitement; Have a lot of fun,Am skilled in handling social situations; Find it difficult to approach others,Dont mind being the center of attention; Like to stand out in a crowd,Experience my emotions intensely; Am not easily affected by my emotions,Am full of ideas; Love to think up new ways of doing things,Am open about my feelings; Have difficulty showing affection,Love to learn new things; Am interested in many things,Dislike routine; Prefer variety to routine,Believe in the importance of art; Do not like poetry,Have a vivid imagination; Love to daydream,Find political discussions interesting; Avoid philosophical discussions,Am interested in science; Like to solve complex problems,Spend time reflecting on things; Often think about my experiences and emotions,Want to be in charge; Would like to have more power than other people,Enjoy cooperating with others; Like being part of a team,Am friendly with most people; Like most people,Believe that others have good intentions; Trust others,Cheat to get ahead; Often tell lies,Am quick to judge others; Accept people as they are,Find it easy to manipulate others; Have a natural talent for influencing people,Take advantage of others; Use others to get what I want,Insist on getting my way; Feel frustrated when I dont get my own way,Care about others; Love to help others,Believe that I am better than others; See myself as an average person,Find it hard to forgive others; Get back at people who insult me,Snap at people; Yell at people,Would like for other people to be afraid of me; Enjoy hurting others,Try to out do others; Like to compete and do everything I can to win,Demand a lot from others; Am hard to satisfy,Am quick to correct others; Believe that I am always right,Love order and regularity; Do things in a logical order,Cant make up my mind; Postpone decisions,Keep things tidy; Leave a mess in my room,Start tasks right away; Find it difficult to get down to work,Work hard; Push myself very hard to succeed,Keep my promises; Break my promises,Dont quit a task before it is finished; Often stop working if it becomes too hard,Act without thinking; Make rash decisions,Continue until everything is perfect; Want every detail taken care of,Buy only the things I need; Spend more money than I should,Am able to stand up for myself; Let others take advantage of me,Am able to control my cravings; Easily resist temptations,Am willing to accept responsibilities; Avoid responsibilities,Can maintain interest in something for a long time; My interests change quickly,Am an extremely loyal person; Switch my loyalties when I feel like it,Am always on time; Hardly ever finish things on time,Am easy to fool; Let myself be influenced by others,Am easily distracted; Often forget things,Learn quickly; Am good at many things,Enjoy flirting; Dont think much about sex,Am a spiritual person; Dont consider myself religious,Wear stylish clothing; Love to look my best,Love luxury; Am mainly interested in money,Believe in the power of fate; Believe that all events can be explained scientifically,Am always busy; Have too many things to do,Rebel against authority; Like to be viewed as proper and conventional,Believe in the importance of tradition; Think good manners are very important,Treat all people equally; Treat all ethnicities and religions equally,Feel thankful for what I have received in life; Have been richly blessed in my life,Am quick to admit making a mistake; Easily apologize when I have been wrong,Dislike talking about myself; Dont like to talk about my achievements,Am good at understanding others feelings; Know how to comfort others,Get suspicious when someone treats me nicely; Often feel that others laugh or talk about me,Dont hesitate to express an unpopular opinion; Tell others what I really think,Am usually a patient person; Hate waiting for anything,Am good at saving money,Cry easily,Like to read,Consider myself good-looking,Support liberal political candidates,Make friends easily,Get deeply immersed in music,Have strong sexual urges
449,6,5,5,5,4,3,2,1,5,5,4,1,5,0.160537433,0.686569203,1.176121847,1.551118072,1.426721228,1.264892489,0.520058295,0.649017828,1.012994227,-1.113131195,0.889243079,0.59791141,0.386141857,1.271705315,0.648871394,0.937415277,-0.37487457,-0.66065163,0.045219372,-0.356395046,1.074967582,-0.679715506,0.023813127,-0.995684639,0.585735517,1.361616675,-0.89687483,-0.689468827,1.144433328,1.549377171,-0.36214299,-0.335626188,-0.284611119,1.343190178,-1.07383005,0.411232722,0.798294177,0.117087971,0.551668468,0.744087081,0.079384786,0.472556617,0.982774597,-0.928592736,0.836993868,-0.552858243,-0.291629418,0.16189162,0.424617023,1.268341269,0.964890009,0.673617323,0.817788391,0.689549764,0.371018142,0.09901355,-0.788225566,-1.037341232,-1.137077006,-0.542853854,-1.832553509,0.538893254,-1.634949691,-1.127223858,-0.832796562,-0.064592139,0.064873626,-1.565813667,-0.823053046,-1.376722184,0.071591143,-0.61913983,0.208980942,-1.323647113,0.093407604,-0.117347359,0.719969219,-0.453047373,-0.154218606,-0.663054564,-0.27368535,-0.335806274,0.228341979,-1.800014812,-0.15091913,0.558856461,-0.78257157,-1.237522002,0.384427415,-0.807506136,-0.274757357,4.5,2.5,5,2.5,4.5,2,3,5
450,4,5,6,4,4,2,1,1,5,4,4,4,5,0.160537433,0.514566102,0.362599239,0.132844558,-0.843384436,-0.289800674,-0.237066485,-0.195794134,0.218613828,0.041386623,-0.186458119,0.31030386,-0.303239413,0.160032356,0.928483849,0.082044191,0.253908634,-0.269385841,-0.919119653,-0.897969869,-0.910592686,0.487504885,-0.810419158,-0.54873758,-1.600145235,-0.460560699,-0.651329512,-0.4971351,-0.316400735,-0.133361716,-0.59222737,-0.139974294,-1.13754591,-0.714236462,0.023636581,-1.385795227,0.138871848,-0.765702406,-0.818337193,-0.584232099,0.546249068,-0.048570946,0.051437694,0.677724981,0.690229035,0.066592314,1.505244226,0.16189162,0.424617023,-0.141892994,-0.627140634,0.029268406,0.704997854,-0.906412265,0.586051102,-0.160485441,-0.024639673,-0.389773954,-1.179745554,-0.145766342,0.384863222,0.033496548,-0.403631046,0.653082416,-0.570865841,0.305292761,-1.072176743,-0.056739519,-0.205908731,0.688521876,-0.15035258,0.168484421,-0.011762918,0.515289719,-0.180475199,-1.07262479,0.240906376,0.23720403,0.223706576,0.697506189,0.319545923,-0.529820015,-0.848684923,-0.391007772,-0.352591791,-1.62349394,-0.138723438,-0.326797844,0.414969499,-1.727762353,0.349378356,5,4,4,4,2.5,2.5,2,2.5
451,2,6,2,4,2,1,1,1,5,1,2,1,1,1.041545976,1.496310466,1.786735557,0.488339027,-1.023334651,2.038079131,1.846927312,1.556988673,2.01691476,1.33584976,2.421055073,0.198460648,0.576930863,1.648557566,1.628321963,1.122457281,0.670029307,-1.441035456,-0.43695014,-1.085166593,-1.711821867,-0.476836707,-1.852419892,-1.606666441,0.851155881,-1.419855495,-1.902866939,-1.829437057,-0.117751746,-0.775813748,0.578471469,-1.990733952,-0.284611119,-1.76104253,0.394740881,0.411232722,0.798294177,-1.649486733,0.55944511,-0.203485905,1.241697388,2.416092132,0.733641387,1.126019461,-0.169039237,-0.552858243,0.590511494,1.61985663,2.1098773,-0.338174322,0.764190513,0.253119368,-0.784748642,-0.906412265,-0.067252171,-0.368143154,0.494872462,-1.227763612,-2.120594487,-1.728066457,-0.760772108,-1.019454689,-2.056676552,-1.338433299,-1.819471171,-1.31048427,-0.632427817,-1.351521571,-1.940303633,-0.388034898,-0.444514904,-1.19061447,-0.463218835,-1.711421873,-0.491211755,-0.49839384,-1.036544336,-0.465395094,0.219227707,-0.062663239,-0.88998394,0.697014403,-2.109809382,-0.145520946,0.050753531,0.558856461,1.757076747,-2.60360824,1.613374496,0.112750082,-0.067039729,1.5,2,4,3.5,6,1,4,2
452,5,5,6,5,2,2,5,1,5,5,5,1,5,0.601041705,0.129983613,0.15969034,0.529290291,-0.463948167,-0.487257274,-0.237911219,-0.258953017,-0.156686303,-0.168524453,0.682712945,-0.344793889,-0.073445656,-0.414687917,-0.05096672,-0.968841907,0.438958001,0.120806072,0.744788618,-0.901305761,-0.283401774,0.880749383,-0.39382943,-0.54873758,0.136055798,-0.837851136,0.092449692,0.075188036,-0.509215277,0.505434333,-0.111781671,0.954617608,-0.560520658,-0.497638149,-0.33162145,1.078924298,0.213016481,0.778559536,1.376782522,0.203015288,-0.15889546,-0.48997248,-0.175963537,-0.467869243,-0.734777842,-0.967088146,-0.07109419,-1.037476064,0.148467275,-0.129804671,0.168603381,-0.179744027,-0.784748642,0.050016862,0.801084063,-0.731617302,0.494872462,0.879927223,0.984421077,0.251993384,0.599219502,0.033496548,-0.606028992,0.868607607,0.415808768,0.337762772,0.064873626,0.804943602,0.382874269,1.119144586,0.659915791,0.168484421,0.640500462,-0.12005837,-0.180475199,1.030848419,-0.557490352,0.471403738,-0.901111232,-1.287657291,-0.296752667,-0.74475108,0.320390757,-0.871329104,0.365510353,0.318356668,-0.550083419,-1.003709525,-0.146055394,0.557585269,0.763830782,4.5,4,2,4.5,3,3.5,4,4
453,6,6,6,6,5,2,4,1,6,5,5,1,4,-0.511917641,0.301986715,0.77030405,0.320829609,0.674360638,0.491705848,0.709128306,-0.063539747,-0.410006575,0.146349063,0.183551622,0.853558397,0.1563481,0.518000813,0.858984223,0.916469265,-0.16221204,-0.268848903,-0.559609781,0.923959,0.482802038,-0.704741707,0.232634405,0.732664809,0.585735517,1.114273565,0.345138261,0.459855489,0.963287682,0.293720978,-0.13205861,0.033644416,0.292414133,0.152156791,-0.347467719,0.180410323,0.272833833,-0.103733867,-0.265668943,0.938752678,-0.854343779,-0.269271713,-0.414230757,1.611600979,-0.169039237,0.07038091,1.301004907,0.637477851,0.176829057,0.643232318,0.366589812,1.320439328,3.568766619,0.65091716,1.007912632,1.396801107,0.240343831,-1.024624542,-0.238896622,0.24997674,0.828346568,-0.851071986,0.018095815,-1.566905739,0.415808768,0.740117684,-0.77694617,0.806749497,-0.439984818,0.2260387,-0.74396515,-0.424982845,-1.376098869,-0.12005837,0.841348505,0.266094228,1.039311964,0.286513516,0.228185445,0.649083384,0.327235028,-0.356723599,0.425337604,-0.380355453,-0.15091913,0.684813294,0.075892606,0.583926314,1.021807519,0.324972394,-0.274757357,6,4,4.5,5,5,5,4.5,3.5
454,6,4,6,6,4,1,1,1,6,1,1,1,4,-0.50411853,-0.467178262,-0.657606297,-0.202174279,-1.602256972,-0.273160912,-0.236221751,-0.71887506,-0.553876502,-1.462987589,-1.283684581,0.03228823,0.1563481,-1.743112693,-1.240530118,-1.60775197,-0.76338208,1.87935437,1.009558398,1.104483941,1.702158494,1.071115081,1.481350761,1.179611868,-0.129364566,1.771044519,1.33922495,1.970457043,1.705373609,1.129606445,1.079194109,1.70197209,0.89464556,0.964271798,0.363048344,0.654442934,0.773579299,-0.104230841,1.376782522,0.008349691,-1.321208062,-1.532227606,-1.34556766,-1.152739976,-0.09565682,0.07038091,-1.19006624,-0.075901496,-1.289005035,0.299022952,-1.620328468,-1.261902516,-0.556233878,0.444178293,0.371018142,0.073092911,-1.042754197,0.867210534,-0.649371034,1.438550416,1.486186194,1.12860561,1.662675837,-0.687541976,-0.339459258,0.065287907,-0.079644727,-0.055836572,1.588801583,0.505070988,0.881859515,-0.197836921,-0.242474976,-0.106636883,1.115231308,-0.116282867,-0.078454087,0.471403738,-1.64352499,-0.343498356,1.552143102,0.461166012,-0.861582991,1.060608544,1.027070416,1.284818907,-1.193931552,1.494650472,-0.576065811,0.547389988,0.763830782,2.5,3.5,4.5,5,5,6,3.5,3.5
455,5,2,6,6,1,4,1,1,6,5,5,1,5,-2.049783035,-1.104916424,-1.268220007,-1.22400206,0.674360638,-1.243804154,-1.563935502,-2.396625744,-0.785306706,-1.462987589,-1.924800248,-0.721876009,-1.623494826,-1.724228899,-0.960917663,-1.60775197,-1.725446467,0.317512842,-0.654349874,1.288344774,0.900929313,0.905775584,1.481350761,0.538910673,0.176636303,-0.266338559,0.593064662,1.402811949,0.034221661,-2.016846005,-0.551673491,0.2160764,0.317620307,-0.10062702,-1.768499844,-0.487281252,-1.36336455,-0.325549654,-0.822225514,0.566591483,-1.311511853,-0.128296975,-0.175963537,-0.692016483,1.263074549,0.077958103,-0.520312601,-0.324096717,-0.708343755,1.488799242,0.565661469,-0.182217115,-0.327719115,-0.363460872,-0.05904778,0.929644402,1.523441859,0.664071464,0.128909241,1.437878201,-1.359528591,0.623208904,0.001164846,0.648766666,-2.050877754,1.077532572,1.314958161,0.80584655,0.588589041,0.473210522,0.732134392,1.289441075,-0.001794719,0.334823826,0.604319456,0.839792933,0.400617615,-1.155646497,-0.901111232,0.232681566,-0.913051257,0.114973181,0.504488314,1.060608544,1.486957818,0.194887578,-1.819907578,-0.092985367,-0.33815404,0.769807581,0.762847953,6,1.5,1,4,4,5,1,3
456,5,6,6,6,1,1,1,1,6,5,5,1,6,0.168336545,-0.659469507,-1.268220007,-1.036017009,-1.415794811,-1.638717355,-0.996725468,-0.782033943,-1.37014697,-0.658326165,-0.186458119,-1.143695413,0.366639481,-1.743112693,-1.240530118,-1.18530293,0.041246103,1.293529562,1.009558398,-0.353059154,1.301543903,1.464359579,1.272529482,-0.742491717,-0.129364566,1.425891488,0.590683578,1.201122137,0.782142036,0.921549075,1.559639808,1.70197209,1.170555098,0.368755104,1.412976169,-0.013248641,0.95697104,0.779056511,1.104336718,0.034104689,-1.321208062,-0.870125305,-1.583834881,-0.916163723,-0.521737502,-0.750501703,-1.19006624,0.885673072,-1.012855286,-1.171652923,-1.024198722,-1.047943907,-0.784748642,-1.694735128,0.188802747,-0.601721506,0.759855965,1.692483502,0.086240693,0.645719822,0.828346568,0.286194901,1.240948976,1.536761928,0.647215351,0.642707649,1.534832624,-0.056739519,1.000018584,1.151005053,0.365753467,-0.003679936,0.228917339,1.885922868,0.878202259,1.222170028,1.837690975,-0.366776122,-0.145260868,0.208470163,0.519852716,-0.293971624,1.489466437,1.060608544,1.486957818,0.077856874,-1.59635548,1.051551269,-1.981840495,1.23503333,0.968599923,4,2,6,3.5,4,5.5,5,4
457,5,3,4,5,5,2,3,5,4,2,1,5,4,NA,0.853349175,-0.921904631,-0.096091756,1.04728496,-0.144283248,2.018136279,0.636171907,NA,1.23088732,-1.262159318,1.35630797,-0.801831677,0.607530062,NA,0.277559201,0.477405721,1.744495813,NA,0.29812135,-0.580028832,0.950175666,-1.337771591,1.120173082,NA,1.114273565,1.341606034,0.989403509,1.390399808,0.70983572,1.502976391,0.569417625,1.206180913,2.402073634,-1.0484427,-0.0751877,-1.730148031,-1.427670946,NA,1.544908519,-1.048433079,NA,-0.652497978,-1.014111118,-0.668502335,NA,0.24094695,NA,-1.355485834,0.679497286,0.7636479,0.301226767,0.849901911,-0.407954479,0.569642319,0.332591903,1.014384597,0.143317013,0.315301323,0.643703178,1.271829914,1.12860561,NA,-0.006440406,1.371959238,NA,NA,0.591554454,NA,NA,-0.555733103,NA,0.266703149,0.524964817,1.754388239,NA,0.879627303,NA,0.025786247,NA,0.728560669,-0.723833755,1.035097595,NA,NA,NA,-0.770247273,0.270046286,NA,NA,-0.695445161,NA,NA,NA,NA,1,6,NA,NA
458,5,4,5,5,4,2,3,1,6,4,4,1,4,-0.055815147,0.301986715,-0.046992587,0.717275342,0.667848692,0.285929367,-0.237066485,-0.258953017,0.030963763,0.77608229,0.269652676,0.476476277,0.366639481,0.122264768,-0.261079549,0.525439244,0.244704246,0.706630879,0.792158665,0.014662511,0.900929313,-0.058566009,-0.183955323,0.479471887,1.566255963,0.423967503,0.840991064,-0.684790784,0.045890557,1.125950461,0.118302709,0.959024245,-0.259404945,1.541695742,1.073564406,0.848101898,0.480940451,-0.323561756,-0.273445586,0.194430288,-0.149199251,-0.189545684,-0.175963537,1.138448474,-0.169039237,-0.13862834,0.378124221,0.658282063,-0.127682474,0.471127635,-0.427526364,0.459658713,0.589273628,0.424861991,0.155985181,0.280750624,-0.0141848,0.435499015,-0.726602594,0.250648955,0.599219502,-0.219201805,-0.606028992,-1.566905739,-0.339459258,-0.908129359,-0.117322782,-0.487129606,-0.411623502,0.257899167,-0.15035258,0.351645093,-0.473187034,-0.521254618,-0.691387051,0.456883592,-0.078436369,0.890493669,0.412669167,-0.319286954,0.527541821,0.288069597,-0.651689298,0.580287212,-0.352591791,-0.784963855,-1.399611543,0.583926314,0.207599812,0.314777113,-0.687244125,4,4.5,4,3,4,3.5,6,3.5
459,4,3,5,4,4,1,1,1,5,5,4,1,1,0.593242593,0.514566102,-1.067198123,-0.451586225,-1.029846597,0.105112528,-0.427825965,0.195032405,-0.388116506,0.426225896,0.661187681,0.243197932,0.596433238,1.092721087,-1.240530118,-0.298512824,0.235499858,-0.660114692,0.792158665,-0.169198322,0.273738401,1.26148078,0.02170747,-1.606666441,0.360895658,1.221177566,-0.403403111,-0.492457057,-0.328069631,-0.126049748,1.079194109,-1.43021809,1.170555098,-1.544444217,0.225035,0.217573758,1.323754521,0.558234673,0.283110985,-1.142473892,0.298272615,-1.23180081,-1.583834881,-0.928592736,-0.521737502,0.898840717,-1.19006624,-0.313694611,-1.289005035,0.28693463,-0.428068977,-0.401121902,-0.556233878,-0.906412265,-0.464500527,-0.134564802,0.754628529,0.029220875,-0.401465279,0.843255256,1.486186194,1.12860561,1.047016514,1.316920987,1.110028517,1.077532572,-0.996820633,1.021041593,0.294197541,1.828799584,1.176021839,0.739959061,-0.493123432,0.695755612,0.567465702,-1.837112858,-1.036544336,-0.687247081,-1.828008712,-1.471646798,1.752449895,0.308986922,-0.48048981,0.569634893,0.163837692,-1.142494353,-0.353339482,0.362376712,-0.606607895,-0.170839198,1.384035179,5.5,5,6,4.5,4.5,3.5,4.5,1
460,5,5,6,6,2,3,2,1,6,5,5,1,6,-0.063614258,-0.12317206,-0.2517885,0.508814659,0.101950262,-0.470617513,-0.048841208,0.327286792,-1.138716767,0.21631482,0.454657547,0.665017337,1.457101138,-0.09448705,-0.05096672,1.153876301,0.642416144,0.316438966,0.792158665,0.01132662,0.291251085,-0.501862908,-0.39382943,0.226278966,0.136055798,-0.396285886,-0.651329512,-0.87712451,-0.684526475,0.082007623,-0.59222737,-0.691676882,-0.259404945,-0.533823646,-0.347467719,-0.050412077,-0.569980236,-0.102739918,0.279222664,0.177260289,-0.616063534,0.392830588,-0.186829526,-0.467869243,0.330423861,0.074169507,-0.520312601,0.172293726,-0.432194006,-0.558632294,-0.22899732,-0.398648813,-0.099204352,0.27607203,1.851635692,-0.575800867,0.500099898,-1.011907852,1.027089625,-0.343973991,-0.07339091,0.033496548,0.836153084,-0.683226227,0.184402185,0.136585317,0.140229736,-0.057642467,-0.322946775,-0.236444477,0.732134392,0.534805764,0.449661198,0.254294903,0.130261358,-0.307072231,0.56026684,0.890493669,-0.149739737,0.048692059,-0.473992143,0.052221207,0.806430785,0.815121718,1.027070416,-0.89306843,0.683996525,0.350113837,0.414969499,0.547389988,-0.274757357,5.5,3.5,3.5,4,5,3,5,2.5
461,4,4,5,4,3,1,1,1,5,1,5,1,6,0.160537433,-0.507754548,-1.270107021,-1.244477691,-1.036358543,-0.857210834,-1.374020756,-0.000380864,-0.156686303,-0.693309044,-0.392988254,-0.932785711,-0.914611181,-1.168392419,-0.960917663,-0.319458837,-0.920818284,0.12134301,0.262619106,0.375712393,0.291251085,0.487504885,1.064761033,0.315437144,-0.579044284,-0.956644622,-0.403403111,-0.121823733,-0.135255089,-0.553132441,0.619025349,0.416134931,0.317620307,0.765766233,-0.347467719,-0.256458853,0.11415697,-0.324555705,-0.545891389,0.566591483,0.317665031,-0.348997742,0.051437694,-0.019574764,0.051108013,-0.134839743,0.598659449,0.399684735,0.452978806,0.655320641,-0.030468276,-0.831512209,0.245034638,0.463494595,0.36281375,0.047172272,-0.0141848,1.705200192,0.984421077,0.843927471,-0.043849339,1.12860561,1.24941446,1.316920987,0.647215351,1.077532572,1.057405643,1.237139584,0.294197541,1.151005053,1.176021839,1.106280404,0.881180719,0.889642993,0.05655385,0.456883592,-0.876859675,0.052313808,0.59715289,-0.50327646,-0.289063561,0.461166012,-0.08649856,0.334800386,-0.29604971,-1.274889571,-0.147659491,-0.326797844,-0.783435498,0.314777113,-0.481492156,5.5,1,6,4,4,4,2.5,2.5
462,5,5,3,3,2,2,1,1,4,2,2,6,5,-0.728270221,-0.295175161,-0.045105573,-0.055140492,-0.077999953,-0.478937394,-0.047151739,-0.971510593,-0.366226437,-0.203507331,-0.207983383,-0.111515545,-0.073445656,-0.61255594,0.438758565,0.710481248,0.041246103,0.707704755,-0.389580094,1.104483941,-0.300914458,-0.08359221,0.022760298,0.255998358,0.320315153,0.811749723,0.345138261,0.642833129,-0.328069631,-0.553132441,-0.36214299,-0.148787568,-0.535314484,-0.281039835,-1.243535932,-0.474893441,-0.093949648,0.117087971,-0.54977971,0.575176483,-0.616063534,0.834232122,1.448443048,0.677724981,0.690229035,0.484610813,-0.283481463,0.647879957,1.033640086,0.655320641,1.360862872,1.10400763,1.274817918,-0.156722005,-0.910975231,1.163222754,0.500099898,0.651354774,1.069758174,0.24997674,1.057473634,-0.219201805,0.422891707,-0.903067168,1.140552655,-1.141776826,0.102551681,-0.488032554,-0.411623502,0.473210522,0.143809744,0.340648779,-0.011762918,0.281137878,-1.002123607,-0.880504812,-0.557490352,0.286513516,0.781636612,-0.50327646,1.336458098,-0.356723599,0.307492689,-0.145520946,-1.619169837,-0.167105984,-0.335467375,-0.326797844,1.006536477,0.314777113,-0.274757357,3.5,2.5,3.5,2.5,5.5,5,2.5,1
463,5,6,5,5,2,1,1,1,4,2,4,1,5,1.025947754,1.283731079,1.99153147,0.508814659,-0.264462114,1.84062253,1.846927312,1.039844368,1.64161463,1.545760836,0.846192552,0.431738992,1.667392519,1.469573338,0.369258939,1.565852334,1.43783994,-0.66065163,-0.389580094,-1.630077308,-0.701529049,-1.6690833,-1.643598614,-0.519018188,-0.700785799,-1.387718089,-0.901636998,-1.444769604,-0.520884172,0.917893091,-0.321589111,-0.704896792,-0.861636372,-0.064441522,-1.413241813,-0.499669064,0.639617314,-0.32405873,0.006776861,-0.982148292,0.079384786,-0.189545684,-0.197695516,1.624029992,0.11738352,0.066592314,0.378124221,0.410086841,-0.127682474,-1.355845929,0.367132425,-1.045470818,-0.211994889,-0.286195664,0.999708241,1.00740632,0.494872462,-1.240480302,-1.504882869,-1.332323375,-1.847324294,-1.314310867,-1.845813121,-2.679057691,0.647215351,-1.647899158,-2.981884667,-1.997106701,-1.145805862,-0.667067186,-0.965908873,-0.813296814,-2.068235044,-1.296804138,-1.987093558,1.030848419,-0.717175014,-0.872137303,1.159561794,-0.15950885,-1.097979838,-0.571654664,-1.150627394,0.099965879,-0.844525612,1.039856049,1.327844658,-1.692884081,1.613374496,0.092359519,0.347412697,2,5,6,3.5,6,3,5,6
464,3,3,6,6,4,2,1,1,6,5,5,1,3,0.593242593,0.747433632,-1.065311108,0.549765923,0.48138653,-0.092344073,0.900732521,-0.454366287,0.218613828,0.21631482,0.454657547,-0.322425247,0.386141857,0.103380973,-0.05096672,0.504493231,-0.957635835,-0.268848903,-0.124810314,0.01132662,0.70937836,-0.08359221,-0.183955323,-1.159719382,1.566255963,-0.17968248,0.593064662,0.258165676,0.782142036,0.70983572,-0.111781671,0.959024245,0.317620307,0.115971294,0.548600494,0.848101898,0.639617314,-0.544880568,0.279222664,0.744087081,0.317665031,0.99368418,1.221041817,-0.019574764,1.042927299,0.275601563,0.598659449,0.16189162,-0.403832223,1.47671092,0.168603381,1.539344114,0.704997854,-0.118089401,0.809288454,1.630379459,-0.533696935,-0.618346403,-0.974508349,-0.343301776,-0.28774719,-0.26135963,0.0265613,0.653082416,-0.570865841,-0.739421915,-0.814624225,-1.350618623,0.382874269,-0.20458401,-0.300077703,0.340648779,-0.232506777,-0.106636883,-0.380650495,0.074772619,-0.876859675,-0.687247081,-0.712148641,-0.551699266,0.73553772,0.544835312,-0.165649271,-0.625842278,0.422052433,-0.657031701,-0.970379454,-1.237522002,0.399698457,1.002420456,-0.479526497,2,1.5,6,3,5.5,5,4,1.5
465,3,6,6,6,1,2,1,2,3,6,5,1,5,0.593242593,0.960013019,-0.657606297,1.322181757,0.880358636,0.878299169,-0.237911219,0.321350172,0.450044031,1.020976245,1.07424795,-1.332236473,-1.393701069,-0.018951872,-1.240530118,0.329924233,0.475775552,-1.245402562,0.792158665,1.104483941,-0.545003464,0.309652287,-0.811471986,-0.801930502,1.116576245,0.078814472,-1.151944483,-0.11714569,-1.426612402,-0.549476457,-1.573395709,-1.990733952,-1.112339736,-1.76104253,0.177496194,-2.053486802,0.029624741,0.337412835,-0.273445586,-1.133888892,1.479977633,-1.090826072,1.459309038,-1.152739976,-1.733704038,0.69740866,-0.969531012,-0.541085621,-1.289005035,-1.147476278,-1.421256811,-1.047943907,-0.784748642,-1.901473995,-1.730085117,-0.316301876,1.523441859,1.921055951,0.539383653,1.436533772,0.200048513,1.12860561,1.460277891,1.316920987,1.171076794,0.642707649,1.534832624,-0.488032554,1.588801583,0.194178233,1.176021839,1.289441075,1.563348694,0.087250497,-0.9284161,0.266892597,0.400617615,-1.106337011,-1.828008712,-0.319286954,-1.513971635,0.891028143,0.307492689,1.060608544,-2.33727198,-0.295038139,1.757076747,1.494650472,0.65288127,0.992225175,-0.069988217,6,1.5,5.5,3.5,1,5,5,3
466,5,6,6,4,1,2,2,1,6,4,4,1,5,-1.617077875,-1.276919525,-0.860515195,-1.599972161,-1.602256972,-0.684713875,0.712507244,0.264127909,1.200644292,-0.868237241,-0.479089308,0.875927039,0.596433238,0.339016585,0.018532906,-1.174829923,0.235499858,0.512608798,1.009558398,0.01132662,-1.293694592,-0.071079109,-0.39382943,0.255998358,1.566255963,0.185718473,0.595445746,-0.121823733,0.402347401,-0.976559151,0.09802577,-0.162007478,0.292414133,1.144684613,0.161649925,-0.025636453,-1.070725702,-1.206352133,1.100448397,-0.389566502,-0.139503043,-1.011100043,0.289704914,-1.152739976,0.257041444,0.689831467,1.505244226,1.123466188,1.3665134,-0.767001945,0.96326217,-0.396175725,-0.440509652,0.27607203,-0.886362057,-0.316301876,-0.538924371,0.422782325,0.368709459,-0.145766342,-0.746001322,-0.008661277,-0.403631046,0.428925725,-1.588064588,0.772587695,-0.155000836,-0.919325589,-1.028767818,0.257899167,0.659915791,0.901127106,-0.001794719,-0.354210212,-0.380650495,0.457149714,0.240915236,-0.921446789,-1.072158347,0.048692059,-1.513971635,-0.487985365,-0.55964052,0.324148067,1.285285157,0.313893603,-1.623163641,-0.806685674,0.238141896,0.324972394,0.555130325,4.5,1.5,5.5,4,4.5,4.5,5,4
